Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 100 --call-graph fp --app com.zamface
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 89198
Event count: 116657455960

Overhead  Shared Object
0.11%     /data/app/~~dxyuLzpvRO9SbIrKIZzfNQ==/com.google.android.gms-pslrVvgt_83Cgeq-ldSJ3g==/base.apk
0.10%     /system/lib64/libft2.so
0.09%     /system/lib64/libjpeg.so
0.09%     /apex/com.android.art/lib64/libartbase.so
0.08%     /apex/com.android.art/lib64/libprofile.so
0.08%     /system/lib64/libandroidfw.so
0.07%     /system/lib64/libutils.so
0.07%     /system/lib64/libsqlite.so
0.06%     /system/lib64/libgui.so
0.06%     /data/app/~~dAJrvNcUtUO1b9_OnIwqew==/com.zamface-Ja5K68bA7xUK3QcIkLKn1A==/lib/arm64/libc++_shared.so
0.06%     /system/lib64/libz.so
0.06%     /system/lib64/libandroid_runtime.so
0.06%     /system/lib64/libEGL.so
0.05%     /data/app/~~dAJrvNcUtUO1b9_OnIwqew==/com.zamface-Ja5K68bA7xUK3QcIkLKn1A==/lib/arm64/libhermes-executor-release.so
0.05%     /data/app/~~dAJrvNcUtUO1b9_OnIwqew==/com.zamface-Ja5K68bA7xUK3QcIkLKn1A==/lib/arm64/libreanimated.so
0.05%     /data/app/~~dAJrvNcUtUO1b9_OnIwqew==/com.zamface-Ja5K68bA7xUK3QcIkLKn1A==/lib/arm64/libjsi.so
0.04%     /apex/com.android.art/javalib/arm64/boot-core-libart.oat
0.03%     /system/lib64/libc++.so
0.03%     /data/app/~~dAJrvNcUtUO1b9_OnIwqew==/com.zamface-Ja5K68bA7xUK3QcIkLKn1A==/oat/arm64/base.odex
0.02%     /vendor/lib64/egl/eglSubDriverAndroid.so
0.02%     /data/app/~~dAJrvNcUtUO1b9_OnIwqew==/com.zamface-Ja5K68bA7xUK3QcIkLKn1A==/lib/arm64/libperfect.so
0.02%     /system/lib64/libui.so
0.02%     /apex/com.android.art/lib64/libvixl.so
0.02%     /system/lib64/libcutils.so
0.02%     /vendor/lib64/libgsl.so
0.01%     /apex/com.android.art/lib64/libnativehelper.so
0.01%     /apex/com.android.art/javalib/arm64/boot-okhttp.oat
0.01%     /vendor/lib64/libllvm-glnext.so
0.01%     /apex/com.android.art/lib64/libdexfile.so
0.01%     /vendor/lib64/vendor.qti.hardware.display.mapperextensions@1.1.so
0.01%     /system/lib64/liblog.so
0.01%     /data/app/~~dAJrvNcUtUO1b9_OnIwqew==/com.zamface-Ja5K68bA7xUK3QcIkLKn1A==/lib/arm64/libhermes-executor-common-release.so
0.01%     /system/lib64/libpng.so
0.01%     /apex/com.android.vndk.v30/lib64/libz.so
0.01%     /system/lib64/libGLESv2.so
0.01%     /vendor/lib64/hw/android.hardware.graphics.mapper@4.0-impl-qti-display.so
0.01%     /vendor/lib64/libgrallocutils.so
0.01%     /system/lib64/libminikin.so
0.00%     /apex/com.android.art/lib64/libicuuc.so
0.00%     /apex/com.android.art/javalib/arm64/boot-core-icu4j.oat
0.00%     /system/lib64/libharfbuzz_ng.so
0.00%     /system/lib64/libcamera_client.so
0.00%     /system/lib64/libinput.so
0.00%     /vendor/lib64/egl/libEGL_adreno.so
0.00%     /system/lib64/libGLESv1_CM.so
0.00%     /apex/com.android.art/lib64/libartpalette.so
0.00%     /apex/com.android.vndk.v30/lib64/libc++.so
0.00%     /apex/com.android.art/lib64/libopenjdk.so
0.00%     /apex/com.android.conscrypt/lib64/libcrypto.so
0.00%     /system/lib64/libartpalette-system.so
0.00%     /system/lib64/libsensor.so
0.00%     /apex/com.android.art/lib64/libicui18n.so
0.00%     /apex/com.android.runtime/lib64/bionic/libdl.so
0.00%     /apex/com.android.art/lib64/libicu_jni.so
0.00%     /system/lib64/libnativewindow.so
0.00%     /system/lib64/libbase.so
0.00%     /apex/com.android.art/lib64/libjavacore.so
0.00%     /apex/com.android.art/lib64/libandroidio.so
0.00%     /vendor/lib64/libadreno_utils.so
0.00%     /apex/com.android.vndk.v30/lib64/libcutils.so
0.00%     /product/app/webview/webview.apk
0.00%     /data/app/~~dxyuLzpvRO9SbIrKIZzfNQ==/com.google.android.gms-pslrVvgt_83Cgeq-ldSJ3g==/oat/arm64/base.odex
0.00%     /system/lib64/libcrypto.so
