Cmdline: /data/local/tmp/simpleperf record -o /data/local/tmp/perf.data -e instructions -f 1000 --duration 210 --call-graph fp --app com.google.android.youtube
Arch: arm64
Event: instructions (type 0, config 1)
Samples: 42637
Event count: 16022233553

Overhead  Shared Object
29.27%    /data/app/com.google.android.youtube-rhnxEY19KtqUYXMXR_JogA==/lib/arm64/libopusV2JNI.so
21.38%    [kernel.kallsyms]
15.38%    /apex/com.android.runtime/lib64/libart.so
5.77%     /apex/com.android.runtime/lib64/bionic/libc.so
3.42%     /apex/com.android.runtime/lib64/libart-compiler.so
2.80%     /system/lib64/libhwui.so
2.16%     /system/framework/arm64/boot.oat
1.91%     /system/framework/arm64/boot-framework.oat
1.84%     /apex/com.android.runtime/lib64/libartbase.so
1.42%     /system/lib64/libutils.so
1.09%     /apex/com.android.runtime/lib64/libprofile.so
0.68%     /system/lib64/libsfplugin_ccodec.so
0.67%     /system/lib64/libhidlbase.so
0.64%     /system/lib64/libbinder.so
0.63%     /system/lib64/libstagefright_foundation.so
0.60%     /vendor/lib64/egl/libGLESv2_adreno.so
0.57%     /data/app/com.google.android.youtube-rhnxEY19KtqUYXMXR_JogA==/lib/arm64/libcronet.100.0.4896.12.so
0.49%     /system/lib64/libstagefright.so
0.48%     /data/app/com.google.android.youtube-rhnxEY19KtqUYXMXR_JogA==/lib/arm64/libelements.so
0.42%     /data/app/com.google.android.youtube-rhnxEY19KtqUYXMXR_JogA==/lib/arm64/libyoga.so
0.39%     /data/local/tmp/TemporaryFile-bziFGz
0.36%     /system/lib64/libsqlite.so
0.36%     /system/lib64/libcodec2_vndk.so
0.33%     /system/lib64/libc++.so
0.30%     unknown
0.30%     /system/lib64/libcodec2_hidl_client@1.0.so
0.27%     /system/lib64/libandroid_runtime.so
0.26%     /data/local/tmp/TemporaryFile-dY5iIv
0.23%     /data/local/tmp/TemporaryFile-kfYqHU
0.21%     /data/local/tmp/TemporaryFile-DaurOn
0.21%     /system/framework/arm64/boot-core-libart.oat
0.20%     /apex/com.android.runtime/lib64/libicuuc.so
0.19%     /data/local/tmp/TemporaryFile-IsxwwB
0.18%     /data/local/tmp/TemporaryFile-JYmYLZ
0.17%     /system/lib64/libmedia_jni.so
0.16%     /system/lib64/libgui.so
0.16%     /apex/com.android.runtime/lib64/libopenjdk.so
0.15%     /data/local/tmp/TemporaryFile-1grM4G
0.12%     /system/lib64/android.hardware.media.c2@1.0.so
0.12%     /system/lib64/libstagefright_bufferpool@2.0.1.so
0.11%     /data/local/tmp/TemporaryFile-01eVCY
0.11%     /data/local/tmp/TemporaryFile-pWlCev
0.11%     /system/lib64/android.hardware.graphics.bufferqueue@2.0.so
0.11%     /apex/com.android.runtime/lib64/libvixl.so
0.11%     /data/local/tmp/TemporaryFile-9oBQaX
0.10%     /data/local/tmp/TemporaryFile-V8U994
0.10%     /system/lib64/libaudioclient.so
0.09%     /data/local/tmp/TemporaryFile-P8owsW
0.09%     /system/lib64/libcodec2_client.so
0.08%     /apex/com.android.conscrypt/lib64/libcrypto.so
0.07%     /data/local/tmp/TemporaryFile-XKZnnV
0.07%     /system/lib64/libz.so
0.07%     /apex/com.android.runtime/lib64/bionic/libdl.so
0.07%     /data/local/tmp/TemporaryFile-q4klXj
0.07%     /data/local/tmp/TemporaryFile-nonxmp
0.07%     /data/local/tmp/TemporaryFile-pPrTXd
0.07%     /vendor/lib64/libllvm-glnext.so
0.06%     /data/local/tmp/TemporaryFile-Yoa9jh
0.06%     /apex/com.android.runtime/lib64/libicui18n.so
0.06%     /data/local/tmp/TemporaryFile-4QNGMW
0.06%     /data/local/tmp/TemporaryFile-der3zC
0.06%     /data/local/tmp/TemporaryFile-EWoBqC
0.06%     /system/lib64/libmedia_omx.so
0.06%     /data/local/tmp/TemporaryFile-wvbCz0
0.05%     /system/lib64/libandroidfw.so
0.05%     /data/local/tmp/TemporaryFile-adzEVn
0.05%     /data/local/tmp/TemporaryFile-7QZNyI
0.05%     /data/local/tmp/TemporaryFile-4BfFi3
0.05%     /data/local/tmp/TemporaryFile-1Ctwzu
0.05%     /system/lib64/libbinderthreadstate.so
0.05%     /apex/com.android.runtime/lib64/libjavacore.so
0.05%     /system/lib64/libui.so
0.05%     /data/local/tmp/TemporaryFile-6cEsGN
0.04%     /data/local/tmp/TemporaryFile-irH4xr
0.04%     /system/lib64/vndk-sp-29/libz.so
0.04%     /system/lib64/libcutils.so
0.04%     /data/local/tmp/TemporaryFile-4BQrcL
0.04%     /data/local/tmp/TemporaryFile-89bLXd
0.04%     /vendor/lib64/libgralloccore.so
0.04%     /data/local/tmp/TemporaryFile-UXalMy
0.04%     /data/local/tmp/TemporaryFile-6rwkhu
0.04%     /data/local/tmp/TemporaryFile-kKymPP
0.03%     /data/data/com.google.android.youtube/app_dg_cache/3009AD93F343D3DA99E7E92D6ED15CAB0D5CE20B/the.apk
0.03%     /data/local/tmp/TemporaryFile-X9B4xD
0.03%     /data/local/tmp/TemporaryFile-B14mc4
0.03%     /data/local/tmp/TemporaryFile-tAJPgm
0.03%     /data/local/tmp/TemporaryFile-7ScJXn
0.03%     /data/local/tmp/TemporaryFile-n0NNgq
0.02%     /data/local/tmp/TemporaryFile-FIDHPU
0.02%     /system/lib64/android.hardware.graphics.mapper@3.0.so
0.02%     /data/local/tmp/TemporaryFile-rZgt2W
0.02%     /data/local/tmp/TemporaryFile-hyKzpf
0.02%     /system/lib64/liblog.so
0.02%     /data/local/tmp/TemporaryFile-O9XSVn
0.02%     /data/local/tmp/TemporaryFile-2hIArV
0.02%     /data/local/tmp/TemporaryFile-0c8P8e
0.02%     /data/local/tmp/TemporaryFile-TMzthb
0.02%     /data/local/tmp/TemporaryFile-NB8rW0
0.02%     /vendor/lib64/libgrallocutils.so
0.02%     /data/local/tmp/TemporaryFile-kBM3fy
0.02%     /apex/com.android.runtime/lib64/libdexfile.so
0.02%     /data/local/tmp/TemporaryFile-Y6aJnt
0.02%     /data/local/tmp/TemporaryFile-JIs6sn
0.02%     /data/local/tmp/TemporaryFile-J9kzvF
0.02%     /data/local/tmp/TemporaryFile-97XX8C
0.01%     /data/local/tmp/TemporaryFile-lMx1CV
0.01%     /data/local/tmp/TemporaryFile-7N7u8D
0.01%     /system/lib64/libminikin.so
0.01%     /data/local/tmp/TemporaryFile-iNgGEm
0.01%     /data/local/tmp/TemporaryFile-e03aes
0.01%     /system/lib64/libharfbuzz_ng.so
0.01%     /data/local/tmp/TemporaryFile-n9CBHB
0.01%     /data/local/tmp/TemporaryFile-Bl2GGm
0.01%     /system/lib64/libft2.so
0.01%     /data/local/tmp/TemporaryFile-DawYfr
0.01%     /data/local/tmp/TemporaryFile-krCbKR
0.01%     /data/local/tmp/TemporaryFile-xLbHkA
0.01%     /system/lib64/libbase.so
0.01%     /vendor/lib64/libgsl.so
0.01%     /data/local/tmp/TemporaryFile-hODxsr
0.01%     /data/local/tmp/TemporaryFile-Im0Xw4
0.01%     /vendor/lib/modules/wlan.ko
0.01%     /data/local/tmp/TemporaryFile-B30kIR
0.01%     /data/local/tmp/TemporaryFile-QXo5Oj
0.01%     /data/local/tmp/TemporaryFile-ztakoX
0.01%     /vendor/lib64/egl/eglSubDriverAndroid.so
0.01%     /apex/com.android.runtime/bin/linker64
0.01%     /data/local/tmp/TemporaryFile-MT7CcF
0.01%     /data/local/tmp/TemporaryFile-4PEW3i
0.01%     /data/local/tmp/TemporaryFile-AP97Cj
0.01%     /apex/com.android.runtime/lib64/libnativehelper.so
0.01%     /vendor/lib64/hw/android.hardware.graphics.mapper@3.0-impl-qti-display.so
0.01%     /apex/com.android.runtime/lib64/libandroidio.so
0.01%     /data/local/tmp/TemporaryFile-PY6z7p
0.01%     /data/local/tmp/TemporaryFile-oo8LzE
0.01%     /data/local/tmp/TemporaryFile-mlGfoi
0.01%     /data/local/tmp/TemporaryFile-319HBg
0.01%     /data/local/tmp/TemporaryFile-PRaQhW
0.00%     /data/local/tmp/TemporaryFile-xTFVGp
0.00%     /data/local/tmp/TemporaryFile-rWNE2s
0.00%     /data/local/tmp/TemporaryFile-piLEdN
0.00%     /data/local/tmp/TemporaryFile-3bZNJp
0.00%     /data/local/tmp/TemporaryFile-HXlqnl
0.00%     /data/local/tmp/TemporaryFile-S3Kxi9
0.00%     /data/local/tmp/TemporaryFile-HULu3C
0.00%     /data/local/tmp/TemporaryFile-jLszHz
0.00%     /data/local/tmp/TemporaryFile-GaEuTv
0.00%     /data/local/tmp/TemporaryFile-IbvR3u
0.00%     /data/local/tmp/TemporaryFile-o0WEwN
0.00%     /data/local/tmp/TemporaryFile-z5WIPd
0.00%     /data/local/tmp/TemporaryFile-4jmh6B
0.00%     /apex/com.android.runtime/lib64/libopenjdkjvm.so
0.00%     /data/local/tmp/TemporaryFile-zO1VYv
0.00%     /system/lib64/ashmemd_aidl_interface-cpp.so
